user_id,user_id_type,customer_search_term,dma_code,postal_code,device_type,browser_family,operating_system,search_campaign_cnt,total_impressions_30d,total_clicks_30d,total_impressions_15d,total_clicks_15d,total_impressions_3d,total_clicks_3d,total_conversions_30d,total_revenue_30d,total_quantity_30d,total_conversions_15d,total_revenue_15d,total_quantity_15d,total_conversions_3d,total_revenue_3d,total_quantity_3d,last_event_dt_30d,last_conversion_dt_30d
AMZN_USR_37438,adUserId,coffee,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_29592,sisDeviceId,coffee,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_29592,sisDeviceId,buy coffee maker,"","","","","",2,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_24770,adBrowserId,coffee,"","","","","",2,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_24770,adBrowserId,buy coffee maker,"","","","","",2,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_48664,adUserId,coffee,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_48664,adUserId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_48087,sisDeviceId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_48087,sisDeviceId,coffee,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_22924,adUserId,coffee,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_35720,adBrowserId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_35720,adBrowserId,coffee,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_50246,adBrowserId,coffee,"","","","","",1,0,0,0,0,0,0,"","","","","","","","","","",""
AMZN_USR_25149,sisDeviceId,coffee,"","","","","",1,0,0,0,0,0,0,"","","","","","","","","","",""
AMZN_USR_21992,adBrowserId,coffee,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_21992,adBrowserId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_26456,adBrowserId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_26456,adBrowserId,coffee,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_38122,adUserId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_38122,adUserId,coffee,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_34458,sisDeviceId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_34458,sisDeviceId,coffee,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_43400,adBrowserId,coffee,"","","","","",1,0,0,0,0,0,0,"","","","","","","","","","",""
AMZN_USR_43400,adBrowserId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,"","","","","","","","","","",""
AMZN_USR_32000,adBrowserId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_32000,adBrowserId,coffee,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_48444,sisDeviceId,coffee,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_33271,adUserId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_33271,adUserId,coffee,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_49564,adUserId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_49564,adUserId,coffee,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_49443,sisDeviceId,coffee,"","","","","",1,0,0,0,0,0,0,"","","","","","","","","","",""
AMZN_USR_49443,sisDeviceId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,"","","","","","","","","","",""
AMZN_USR_43073,adBrowserId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,"","","","","","","","","","",""
AMZN_USR_43073,adBrowserId,coffee,"","","","","",1,0,0,0,0,0,0,"","","","","","","","","","",""
AMZN_USR_23550,sisDeviceId,coffee,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_23550,sisDeviceId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_32905,adUserId,coffee,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_32905,adUserId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_39563,adBrowserId,coffee,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_39563,adBrowserId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_38206,adUserId,coffee,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_38206,adUserId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_33724,adUserId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_33724,adUserId,coffee,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_51538,adUserId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_51538,adUserId,coffee,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_20491,adUserId,coffee,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_34022,adBrowserId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_34022,adBrowserId,coffee,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_51999,sisDeviceId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_51999,sisDeviceId,coffee,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_35556,sisDeviceId,coffee,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_35556,sisDeviceId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_43288,adUserId,coffee,"","","","","",1,0,0,0,0,0,0,"","","","","","","","","","",""
AMZN_USR_18801,sisDeviceId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_18801,sisDeviceId,coffee,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_26812,adUserId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_26812,adUserId,coffee,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_44703,sisDeviceId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_44703,sisDeviceId,coffee,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_47100,sisDeviceId,coffee,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_47100,sisDeviceId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_37955,adBrowserId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_37955,adBrowserId,coffee,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_50296,adUserId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_50296,adUserId,coffee,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_26103,sisDeviceId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_26103,sisDeviceId,coffee,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_41764,adUserId,coffee,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_41764,adUserId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_34127,adBrowserId,coffee,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_34127,adBrowserId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_49753,adUserId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_49753,adUserId,coffee,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_29642,adBrowserId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_19534,adUserId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_19534,adUserId,coffee,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_23376,sisDeviceId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_50431,adUserId,coffee,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_50431,adUserId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_23732,adBrowserId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_23732,adBrowserId,coffee,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_31903,adUserId,coffee,"","","","","",1,0,0,0,0,0,0,"","","","","","","","","","",""
AMZN_USR_39899,adBrowserId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,"","","","","","","","","","",""
AMZN_USR_39899,adBrowserId,coffee,"","","","","",1,0,0,0,0,0,0,"","","","","","","","","","",""
AMZN_USR_48786,sisDeviceId,buy coffee maker,"","","","","",2,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_48786,sisDeviceId,coffee,"","","","","",2,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_47629,adUserId,coffee,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_27409,adUserId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_27409,adUserId,coffee,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_47540,adBrowserId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,"","","","","","","","","","",""
AMZN_USR_48028,adUserId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,"","","","","","","","","","",""
AMZN_USR_31683,sisDeviceId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_31683,sisDeviceId,coffee,"","","","","",2,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_25246,adUserId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_47573,adBrowserId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_22488,sisDeviceId,coffee,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_44906,adBrowserId,coffee,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_44906,adBrowserId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_48126,sisDeviceId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,"","","","","","","","","","",""
AMZN_USR_30366,sisDeviceId,coffee,"","","","","",1,0,0,0,0,0,0,"","","","","","","","","","",""
AMZN_USR_30366,sisDeviceId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,"","","","","","","","","","",""
AMZN_USR_19243,adUserId,coffee,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_19243,adUserId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_26249,adBrowserId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_34890,sisDeviceId,coffee,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_34890,sisDeviceId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_30920,adBrowserId,coffee,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_30920,adBrowserId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_44682,sisDeviceId,coffee,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_44682,sisDeviceId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_42592,adUserId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_42592,adUserId,coffee,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_35410,adUserId,coffee,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_35410,adUserId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_39937,adUserId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_43295,adBrowserId,coffee,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_43295,adBrowserId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_31352,adBrowserId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_45117,sisDeviceId,coffee,"","","","","",1,0,0,0,0,0,0,"","","","","","","","","","",""
AMZN_USR_46468,adUserId,coffee,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_22050,sisDeviceId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_22050,sisDeviceId,coffee,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_51098,adBrowserId,coffee,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_51098,adBrowserId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_44562,sisDeviceId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_44562,sisDeviceId,coffee,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_32361,sisDeviceId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_32361,sisDeviceId,coffee,"","","","","",2,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_20455,adUserId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_23317,adUserId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_23317,adUserId,coffee,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_18459,sisDeviceId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_18459,sisDeviceId,coffee,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_47925,sisDeviceId,coffee,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_50204,adBrowserId,coffee,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_36411,sisDeviceId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_36411,sisDeviceId,coffee,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_39489,sisDeviceId,coffee,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_39489,sisDeviceId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_46494,sisDeviceId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,"","","","","","","","","","",""
AMZN_USR_42267,sisDeviceId,buy coffee maker,"","","","","",2,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_42267,sisDeviceId,coffee,"","","","","",2,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_29332,adUserId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_29332,adUserId,coffee,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_36970,adUserId,coffee,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_52322,adBrowserId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_30597,sisDeviceId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_30597,sisDeviceId,coffee,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
AMZN_USR_32502,sisDeviceId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,"",""
